FORWARD_TEXT_FORMAT_1.0
STDEP =   208.0410
ENDEP =  2542.0400
RLEV  =     0.1250
CURVENAME =  AC, CAL, GR, R4_0, RILD, RILM, RLL8, RT
END
#DEPTH            AC        CAL         GR       R4_0       RILD       RILM       RLL8         RT
 244.5410     323.275     22.380     73.839     16.449     19.562     16.049     13.170  -9999.000
 244.6660     327.048     22.771     70.663     16.553     19.993     16.258     12.242  -9999.000
 244.7910     322.270     23.104     74.826     16.769     20.511     16.674     12.339  -9999.000
 244.9160     312.733     23.257     84.225     17.095     20.956     17.161     13.118  -9999.000
 245.0410     303.993     23.339     92.347     17.513     21.200     17.599     14.098  -9999.000
 245.1660     300.264     23.436     95.698     17.968     21.288     17.922     14.976  -9999.000
 245.2910     300.934     23.568     94.823     18.369     21.447     18.096     15.479  -9999.000
 245.4160     304.074     23.687     96.225     18.653     21.752     18.210     15.195  -9999.000
 245.5410     306.838     23.783     98.749     18.805     22.174     18.391     14.390  -9999.000
 245.6660     306.327     23.878     98.343     18.854     22.676     18.734     13.985  -9999.000
 245.7910     303.048     23.986     93.740     18.863     23.119     19.142     14.328  -9999.000
 245.9160     298.642     23.977     89.137     18.902     23.389     19.504     15.004  -9999.000
 246.0410     294.688     23.967     87.957     18.997     23.442     19.720     15.538  -9999.000
 246.1660     292.425     23.933     87.933     19.142     23.327     19.744     15.839  -9999.000
 246.2910     292.120     23.861     90.046     19.313     23.227     19.600     15.953  -9999.000
 246.4160     293.959     23.845     96.641     19.481     23.148     19.341     15.797  -9999.000
 246.5410     297.702     23.841    102.868     19.631     23.069     19.023     15.294  -9999.000
 246.6660     302.350     23.849    101.311     19.758     22.987     18.716     14.749  -9999.000
 246.7910     306.202     23.881     97.376     19.857     22.892     18.485     14.306  -9999.000
 246.9160     308.526     23.888     94.513     19.939     22.739     18.326     14.161  -9999.000
 247.0410     309.744     23.821     94.262     20.010     22.563     18.173     14.297  -9999.000
 247.1660     310.583     23.829     93.479     20.072     22.489     18.045     14.416  -9999.000
 247.2910     310.686     23.853     93.440     20.117     22.552     18.061     14.194  -9999.000
 247.4160     309.151     23.635     91.907     20.140     22.722     18.296     14.070  -9999.000
 247.5410     306.204     23.324     86.642     20.150     22.939     18.736     14.446  -9999.000
 247.6660     303.917     23.156     78.544     20.171     23.168     19.150     15.186  -9999.000
 247.7910     303.629     23.071     72.659     20.250     23.388     19.385     15.551  -9999.000
 247.9160     304.717     23.070     70.228     20.412     23.593     19.490     15.462  -9999.000
 248.0410     305.961     23.145     67.148     20.667     23.746     19.539     15.260  -9999.000
 248.1660     307.315     23.266     64.392     21.000     23.840     19.523     15.297  -9999.000
 248.2910     309.488     23.251     67.196     21.363     23.874     19.325     15.405  -9999.000
 248.4160     311.943     23.254     74.685     21.678     23.857     19.060     15.175  -9999.000
 248.5410     313.003     23.383     79.815     21.886     23.766     18.917     14.643  -9999.000
 248.6660     311.030     23.633     81.696     21.954     23.582     18.920     14.466  -9999.000
 248.7910     307.271     23.890     82.668     21.870     23.361     18.886     14.769  -9999.000
 248.9160     303.661     23.953     85.438     21.698     23.113     18.781     15.126  -9999.000
 249.0410     301.959     23.878     91.090     21.489     22.918     18.678     15.219  -9999.000
 249.1660     302.852     23.781     93.339     21.298     22.915     18.706     14.923  -9999.000
 249.2910     304.370     23.694     92.096     21.205     23.064     18.884     14.615  -9999.000
 249.4160     304.947     23.498     89.838     21.243     23.195     19.176     14.508  -9999.000
 249.5410     304.499     23.244     86.932     21.401     23.191     19.460     14.961  -9999.000
 249.6660     304.759     22.938     83.403     21.604     22.958     19.536     15.662  -9999.000
 249.7910     307.746     22.505     78.887     21.688     22.550     19.295     16.134  -9999.000
 249.9160     314.974     21.926     76.170     21.539     22.116     18.718     16.062  -9999.000
 250.0410     326.036     21.819     74.497     21.117     21.890     17.999     15.194  -9999.000
 250.1660     335.488     22.061     69.657     20.466     21.953     17.515     13.616  -9999.000
 250.2910     336.496     22.389     66.374     19.711     22.048     17.378     12.586  -9999.000
 250.4160     327.768     22.811     70.387     19.029     22.062     17.481     12.735  -9999.000
 250.5410     314.387     23.148     80.898     18.520     21.968     17.606     13.731  -9999.000
 250.6660     303.961     23.388     89.591     18.221     21.726     17.639     14.705  -9999.000
 250.7910     298.626     23.465     93.779     18.132     21.434     17.634     15.180  -9999.000
 250.9160     297.403     23.441     94.354     18.159     21.268     17.625     15.425  -9999.000
 251.0410     299.275     23.398     92.695     18.254     21.290     17.614     15.478  -9999.000
 251.1660     303.896     23.412     91.259     18.391     21.440     17.586     15.049  -9999.000
 251.2910     309.265     23.481     90.346     18.588     21.652     17.573     14.500  -9999.000
 251.4160     312.949     23.603     92.797     18.879     21.935     17.666     14.066  -9999.000
 251.5410     312.803     23.686     97.762     19.328     22.273     17.957     13.975  -9999.000
 251.6660     308.495     23.705    100.871     20.016     22.595     18.491     14.236  -9999.000
 251.7910     303.399     23.558     98.043     21.067     22.902     19.161     14.953  -9999.000
 251.9160     299.402     23.201     89.471     22.419     23.207     19.837     16.006  -9999.000
 252.0410     296.412     22.809     81.594     23.956     23.544     20.359     16.978  -9999.000
 252.1660     294.017     22.610     78.162     25.482     23.838     20.574     17.635  -9999.000
 252.2910     293.042     22.543     77.823     26.712     24.052     20.497     17.816  -9999.000
 252.4160     294.194     22.456     80.734     27.518     24.058     20.279     17.523  -9999.000
 252.5410     296.957     22.487     86.371     27.857     23.775     19.856     17.294  -9999.000
 252.6660     300.785     22.564     90.771     27.755     23.220     19.096     17.040  -9999.000
 252.7910     306.397     22.646     92.077     27.217     22.452     18.118     16.441  -9999.000
 252.9160     314.785     22.695     93.788     26.382     21.569     17.075     15.249  -9999.000
 253.0410     324.684     22.711     93.720     25.327     20.769     16.122     13.876  -9999.000
 253.1660     331.291     22.713     92.870     24.150     20.234     15.586     12.528  -9999.000
 253.2910     332.038     22.676     93.295     22.967     19.797     15.422     11.887  -9999.000
 253.4160     328.624     22.644     96.505     21.874     19.380     15.462     12.261  -9999.000
 253.5410     325.002     22.651     98.749     20.912     19.086     15.529     13.213  -9999.000
 253.6660     323.341     22.670     99.851     20.101     19.007     15.627     13.603  -9999.000
 253.7910     321.764     22.652     98.913     19.474     19.107     15.873     13.644  -9999.000
 253.9160     319.464     22.617     98.178     19.015     19.424     16.296     14.023  -9999.000
 254.0410     317.906     22.649     95.693     18.722     20.000     16.763     14.767  -9999.000
 254.1660     318.418     22.739     94.064     18.575     20.710     17.205     15.014  -9999.000
 254.2910     318.428     22.788     94.881     18.531     21.318     17.673     14.945  -9999.000
 254.4160     315.616     22.815     93.870     18.501     21.761     18.167     15.203  -9999.000
 254.5410     310.759     22.888     90.994     18.419     22.109     18.502     16.096  -9999.000
 254.6660     307.840     22.893     92.333     18.243     22.336     18.522     16.597  -9999.000
 254.7910     308.587     22.758     93.401     17.955     22.467     18.364     16.113  -9999.000
 254.9160     311.482     22.769     90.002     17.623     22.634     18.262     14.971  -9999.000
 255.0410     313.526     22.897     84.611     17.317     22.900     18.369     13.971  -9999.000
 255.1660     311.739     23.015     81.329     17.105     23.093     18.724     13.924  -9999.000
 255.2910     307.415     23.062     81.072     17.052     23.049     18.982     14.738  -9999.000
 255.4160     304.205     23.136     83.746     17.122     22.823     18.956     15.902  -9999.000
 255.5410     305.667     23.255     83.122     17.278     22.609     18.679     16.278  -9999.000
 255.6660     311.508     23.416     78.829     17.486     22.582     18.459     15.302  -9999.000
 255.7910     315.909     23.476     77.282     17.753     22.740     18.479     14.381  -9999.000
 255.9160     316.224     23.525     81.275     18.082     23.012     18.683     14.295  -9999.000
 256.0410     314.352     23.596     85.289     18.465     23.250     18.877     14.834  -9999.000
 256.1660     313.906     23.671     88.557     18.863     23.344     18.916     15.206  -9999.000
 256.2910     314.512     23.750     88.827     19.205     23.319     18.915     15.248  -9999.000
 256.4160     314.160     23.830     85.704     19.468     23.316     18.938     15.108  -9999.000
 256.5410     312.438     23.917     82.349     19.673     23.364     18.991     14.950  -9999.000
 256.6660     310.874     24.097     81.111     19.871     23.424     19.036     14.947  -9999.000
 256.7910     310.279     24.238     81.866     20.118     23.469     19.049     14.963  -9999.000
 256.9160     310.291     24.206     85.245     20.418     23.517     19.048     14.962  -9999.000
 257.0410     310.669     24.158     90.182     20.748     23.547     19.080     14.855  -9999.000
 257.1660     311.306     24.183     93.411     21.053     23.491     19.164     14.816  -9999.000
 257.2910     311.353     24.277     92.144     21.233     23.323     19.168     14.984  -9999.000
 257.4160     310.250     24.245     86.671     21.228     23.043     19.027     15.298  -9999.000
 257.5410     308.806     23.838     82.464     21.010     22.685     18.784     15.478  -9999.000
 257.6660     309.507     22.963     78.122     20.589     22.264     18.561     15.212  -9999.000
 257.7910     313.448     22.221     72.939     19.986     21.793     18.302     14.634  -9999.000
 257.9160     320.129     21.966     65.813     19.284     21.302     17.833     13.924  -9999.000
 258.0410     327.582     21.926     59.972     18.525     20.815     17.140     13.173  -9999.000
 258.1660     332.244     21.931     57.018     17.758     20.384     16.453     12.563  -9999.000
 258.2910     332.659     21.922     55.582     17.067     19.994     15.995     12.165  -9999.000
 258.4160     330.128     21.919     54.843     16.536     19.719     15.746     12.041  -9999.000
 258.5410     327.490     21.969     54.210     16.245     19.644     15.656     11.977  -9999.000
 258.6660     325.684     22.123     57.189     16.250     19.752     15.785     11.917  -9999.000
 258.7910     322.181     22.336     66.076     16.608     19.875     16.092     12.091  -9999.000
 258.9160     316.250     22.487     78.342     17.221     19.990     16.452     13.017  -9999.000
 259.0410     311.098     22.450     87.281     18.018     20.160     16.692     14.431  -9999.000
 259.1660     311.622     22.402     92.473     18.921     20.442     16.764     14.945  -9999.000
 259.2910     315.768     22.532     95.645     19.850     20.813     16.830     14.391  -9999.000
 259.4160     319.106     22.773     98.729     20.720     21.299     17.037     13.731  -9999.000
 259.5410     319.323     23.031     98.690     21.461     21.860     17.386     13.819  -9999.000
 259.6660     317.930     23.250     93.821     22.007     22.307     17.720     14.519  -9999.000
 259.7910     317.183     23.455     86.931     22.285     22.515     17.918     15.033  -9999.000
 259.9160     316.670     23.650     78.272     22.335     22.576     17.999     15.064  -9999.000
 260.0410     315.553     23.884     73.955     22.183     22.628     18.047     14.763  -9999.000
 260.1660     314.634     24.102     73.375     21.866     22.713     18.078     14.444  -9999.000
 260.2910     315.294     24.171     73.762     21.423     22.785     18.048     14.195  -9999.000
 260.4160     317.431     24.181     75.541     20.941     22.804     17.979     13.968  -9999.000
 260.5410     319.766     24.279     76.140     20.484     22.739     17.892     13.815  -9999.000
 260.6660     320.730     24.470     71.170     20.114     22.652     17.822     13.762  -9999.000
 260.7910     320.225     24.634     66.848     19.910     22.583     17.795     13.777  -9999.000
 260.9160     318.866     24.748     66.616     19.894     22.537     17.851     13.774  -9999.000
 261.0410     317.307     24.837     70.436     20.101     22.528     18.028     13.787  -9999.000
 261.1660     315.515     24.797     74.270     20.553     22.571     18.321     14.026  -9999.000
 261.2910     313.421     24.532     78.404     21.264     22.608     18.647     14.420  -9999.000
 261.4160     311.981     24.062     84.670     22.116     22.612     18.952     14.880  -9999.000
 261.5410     312.838     23.620     91.613     22.987     22.606     19.127     15.231  -9999.000
 261.6660     316.815     23.379     97.037     23.739     22.640     19.063     15.129  -9999.000
 261.7910     321.238     23.365     98.884     24.188     22.679     18.841     14.855  -9999.000
 261.9160     323.593     23.496     97.772     24.326     22.663     18.607     14.722  -9999.000
 262.0410     323.358     23.639     94.281     24.219     22.572     18.376     15.015  -9999.000
 262.1660     322.678     23.702     91.501     23.981     22.410     18.119     15.260  -9999.000
 262.2910     323.630     23.726     89.707     23.674     22.255     17.824     15.109  -9999.000
 262.4160     325.883     23.767     88.378     23.272     22.141     17.613     14.610  -9999.000
 262.5410     328.098     23.813     87.280     22.713     22.111     17.538     14.161  -9999.000
 262.6660     328.965     23.896     86.860     22.010     22.134     17.584     13.943  -9999.000
 262.7910     327.838     23.993     87.880     21.268     22.124     17.677     13.890  -9999.000
 262.9160     324.207     23.946     86.202     20.577     22.026     17.817     13.881  -9999.000
 263.0410     318.738     23.904     81.382     19.905     21.841     17.987     13.966  -9999.000
 263.1660     313.956     23.643     80.560     19.181     21.537     18.102     14.169  -9999.000
 263.2910     311.934     22.953     81.691     18.394     21.132     18.072     14.352  -9999.000
 263.4160     312.877     22.676     80.559     17.648     20.651     17.806     14.170  -9999.000
 263.5410     315.923     22.557     76.991     16.994     20.129     17.273     13.512  -9999.000
 263.6660     320.859     22.314     73.694     16.385     19.579     16.510     12.860  -9999.000
 263.7910     327.878     22.112     68.694     15.719     19.043     15.690     12.384  -9999.000
 263.9160     336.679     22.086     62.752     14.996     18.536     14.955     11.911  -9999.000
 264.0410     345.242     22.097     56.897     14.285     18.048     14.384     11.275  -9999.000
 264.1660     349.860     22.025     53.880     13.659     17.603     14.013     10.803  -9999.000
 264.2910     349.601     21.951     53.252     13.180     17.204     13.759     10.722  -9999.000
 264.4160     345.630     21.869     55.061     12.856     16.883     13.545     10.860  -9999.000
 264.5410     340.600     21.902     57.594     12.721     16.660     13.385     10.943  -9999.000
 264.6660     337.508     22.048     55.916     12.787     16.627     13.347     10.899  -9999.000
 264.7910     336.268     22.380     53.716     13.037     16.820     13.469     10.755  -9999.000
